band name,country,genres,activity,album title,album year,album img,song title,song len,song lyric,album title sentiment,song title sentiment,song lyric sentiment
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,"Luther [Songs and Score from Series 1, 2 & 3]",2013,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQRu5Yf7v2OTKlhVNFNQiM65qIvsO-lyX8Nm6MMbqerlOIpR-MmaODvZQ4qIg,Sweet Dreams (Are Made of This),4:41,"Sweet dreams are made of this
Who am I to disagree
Travel the world and the seven seas
Everybody looking for something
Some of them want to use you
Some of them want to get used by you
Some of them want to abuse you
Some of them want to be abused.

Sweet dreams are made of this
Who am I to disagree
Travel the world and the seven seas
Everybody is looking for something
Some of them want to use you
Some of them want to get used by you
Some of them want to abuse you
Some of them want to be abused.

I want to used you and abused you
I want to know what's inside
Moving on hold your head,
Moving on keep your head,
Moving on hold your head,
Moving on keep your head,
Moving on hold your head,
Moving on keep your head,
Moving on.

Sweet dreams are made of this
Who am I to disagree
Travel the world and the seven seas
Everybody looking for something
Some of them want to use you
Some of them want to get used by you
Some of them want to abuse you
Some of them want to be abused

I gotta used you and abused you
I gotta know what's inside
I gotta used you and abused you
I gotta know what's inside you",0.0,0.35,0.3499999999999999
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Teenage Dirtbags,2013,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRGSNAFaYpGB-zdacNZFQ_wCQ1jh-hQuLWKUZp89ixeURNvSI1vG6HmFeg,Tainted Love,3:20,"Sometimes I feel I've got to
Run away I've got to
Get away from the pain you drive in the heart of me
The love we share
Seems to go nowhere
And I've lost my light
For I toss and turn I can't sleep at night

Once I ran to you (I ran)
Now I run from you
This tainted love you've given
I'll give you all a boy could give you
Take my tears and that's not nearly all
Tainted love, oh
Tainted love

Now I know I've got to
Run away I've got to
Get away
You don't really want any more from me
To make things right
Need someone to hold you tight
And you'll think love is to pray
But I'm sorry I don't pray that way

Once I ran to you (I ran)
Now I run from you
This tainted love you've given
I'll give you all a boy could give you
Take my tears and that's not nearly all
Tainted love, oh
Tainted love

Don't touch me please
I cannot stand the way you tease
I love you though you hurt me so
Now I'm going to pack my things and go

Touch me baby, tainted love
Touch me baby, tainted love
Touch me baby, tainted love
Touch me baby, tainted love

Once I ran to you (I ran)
Now I run from you
This tainted love you've given
I'll give you all a boy could give you
Take my tears and that's not nearly all
Tainted love, oh
Tainted love, oh
Tainted love, oh
Tainted love, oh",0.0,0.5,0.353968253968254
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,West of Memphis: Voices for Justice [Original Motion Picture Soundtrack],2013,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSH6cJA_VNCsY-cd78JbO7h3TyDRGLouKc6Ot1tFt3WovSaRRfsNEPZNaI,You're So Vain,4:01,"You walked into the party
Like you were walking to a yacht
Your hat strategically dipped below one eye
Your scarf it was apricot
You had one eye in the mirror
As you watched yourself gavotte
And all the girls dreamed that they'd be your partner
They'd be your partner, and

You're so vain
You probably think this song is about you
You're so vain
I'll bet you think this song is about you
Don't you? Don't you?

You had me several years ago
When I was still quite naive
Well, you said that we made such a pretty pair
And that you would never leave
But you gave away the things you loved
And one of them was me
I had some dreams they were clouds in my coffee
Clouds in my coffee, and

You're so vain
You probably think this song is about you
You're so vain
I'll bet you think this song is about you
Don't you? Don't you?

I had some dreams they were clouds in my coffee
Clouds in my coffee, and

You're so vain
You probably think this song is about you
You're so vain
I'll bet you think this song is about you
Don't you? Don't you?

Well, I hear you went up to Saratoga
And your horse naturally won
Then you flew your Lear jet up to Nova Scotia
To see the total eclipse of the sun
Well, you're where you should be all the time
And when you're not, you're with
Some underworld spy or the wife of a close friend
Wife of a close friend, and

You're so vain
You probably think this song is about you
You're so vain
I'll bet you think this song is about you
Don't you? Don't you?",0.375,0.0,0.10714285714285712
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,"Hey, Cruel World…",0,"Hey, cruel world
You don’t have what it takes
We don’t need your faith
We’ve got fucking fate
Hey, cruel world
You don’t have what it takes
We don’t need your faith
We’ve got fucking fate

Creator
Preserver
Destroyer
Ask which one I am
There’s no drugged-out devils or
Square-halo angels
Walking among us

I am among no one
I am among no one
I am among no one
No one

Hey, cruel world
You don’t have what it takes
We don’t need your faith
We’ve got fucking fate
Fate
Fate
Fate

The center of the universe
Cannot exist
When there are no
No edges
The center of the universe
Cannot exist
When there are no
No edges

Hey, cruel world
You don’t have what it takes
We don’t need your faith
We’ve got fucking fate
Fate
Fate
Fate
Fate
Fate, fate, fate
Fate, fate, fate

I am among no one
I am among no one
I am among no one
No one

Hey, cruel world
You don’t have what it takes
We don’t need your faith
We’ve got fucking fate
Fate
Fate
Fate
Fate
Fate
Fate",0.0,-1.0,-0.6833333333333332
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,"Hey, Cruel World...",3:45,"Hey, cruel world
You don’t have what it takes
We don’t need your faith
We’ve got fucking fate
Hey, cruel world
You don’t have what it takes
We don’t need your faith
We’ve got fucking fate

Creator
Preserver
Destroyer
Ask which one I am
There’s no drugged-out devils or
Square-halo angels
Walking among us

I am among no one
I am among no one
I am among no one
No one

Hey, cruel world
You don’t have what it takes
We don’t need your faith
We’ve got fucking fate
Fate
Fate
Fate

The center of the universe
Cannot exist
When there are no
No edges
The center of the universe
Cannot exist
When there are no
No edges

Hey, cruel world
You don’t have what it takes
We don’t need your faith
We’ve got fucking fate
Fate
Fate
Fate
Fate
Fate, fate, fate
Fate, fate, fate

I am among no one
I am among no one
I am among no one
No one

Hey, cruel world
You don’t have what it takes
We don’t need your faith
We’ve got fucking fate
Fate
Fate
Fate
Fate
Fate
Fate",0.0,-1.0,-0.6833333333333332
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,No Reflection,4:36,"Crushing, cheating, changing
Am I deaf or dead?
Is this constricting construction
Or just streets with rusty signs
Of something violent coming?

This'll hurt you worse than me
I'm weak, seven days, I'm weak
Don't run from me I won't
Bother counting one, two, three

I don't know which me that I love
Got no reflection
I don't know which me that I love
Got no reflection

Show myself how to make a noose
A gun's cliche, and a razor too
I'm not a death share vacation, vacant station
Made of scars and filled with my old wounds

This'll hurt you worse than me
I'm weak, seven days, I'm weak
Don't run from me I won't
Bother counting one, two, three

I don't know which me that I love
Got no reflection
I don't know which me that I love
Got no reflection

You, you don't even want to know what I'm gonna do to you
You don't even want to know what I'm gonna do to you
You don't even want to know what I'm gonna do to you
You don't even want to know what I'm gonna do to you

I don't know which me that I love
Got no reflection
I don't know which me that I love
Got no reflection

No Reflection
No Reflection

I've got no reflection",0.0,0.0,0.03529411764705883
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,Pistol Whipped,4:11,"You look so pretty
When you cry
Don't wanna hit you
But the only thing
Between our love is
A bloody nose
A busted lip
Three,  a blackened eye

You look so pretty
When you cry
Don't wanna hit you
But the only thing
Between our love is
A bloody nose
A busted lip
A blackened eye

You're a little pistol
And I'm fucking pistol whipped
You're a little pistol
And I'm fucking pistol whipped

(Cock, cock, cock it)

When I undo my belt
You melt and you walk away
With a red, red, red welt
(Or so they say)

When I undo my belt
You melt and you walk away
With a red, red, red welt
(Or so they say)

You're a little pistol
And I'm fucking pistol whipped
You're a little pistol
And I'm fucking pistol whipped

I wanna have your ache
And beat you too
I wanna have your ache
And beat you too
I wanna have your ache
And beat you too
I wanna have your ache
And beat you too

You're a little pistol
And I'm fucking pistol whipped
You're a little pistol
And I'm fucking pistol whipped

(Cock, cock, cock it)
(Cock, cock, cock it)
(Cock, cock, cock it)",0.0,0.0,-0.18557692307692308
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,Overneath the Path of Misery,5:19,"Stare into my Kodack room
Jackhammer eyes never thought you'd see the asphalt
Crack, crack, crack like a black eggshell 
Don't ever say I never warned you from the start
Don't ever say I never warned you from the start
You're not a shovel and I'm not your dirt

Is there any way to unswallow my pride
Can I f*ck myself down
While I die you can kill the father
Dad is missing an E

No Macbeth confessed Oedipus
No longer present tense
No Macbeth confessed Oedipus
No longer pre-sentence

No, no, no, no, no reason
No, no, no, no, no reason
No, no, no, no
No reason

I am overneath
I am overneath
I won't regret letting you live
Even if you forgot what you never saved me from
So I say whatever or for never
For, for, for, for fallen for never
For, for, for, for fallen for never
For, for, for, for fallen for never

Whatever
The rape of Persephone was choreographed by all the wrong Greeks
The rape of Persephone was a marketing scheme
Rape, rape, rape Persephone
Rape, rape, rape Persephone
Rape, rape, rape Persephone
Rape, rape, rape Persephone

I am overneath
I am overneath 
Overneath overneath
Unbeloved
Cannot be low

From the top of my lungs
To the bottom of my heart
I scream

At the chasm in between
And the path of misery

Overneath overneath
Unbeloved
Cannot be low

From the top of my lungs
To the bottom of my heart
I scream

At the chasm in between
And the path of misery

I am overneath
I am overneath

No no no no no reason
No no no no no reason
No no no no no reason",0.0,0.0,-0.019926538108356307
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,Slo-Mo-Tion,4:24,"You’ve got your
Hell’s teeth
Smiling at you
It keeps your brain safe
As it all eats at your face
And don’t worry
We’ll blur it out
And no one
Ever will know

Oh
This is my beautiful show
And everything is shot
In slow motion
This is my beautiful show
And everything is shot
In slow motion

Pump in the laughter
Of dead audience applause
And teenage rape candidates
I think we got ourselves
A real hit
Don’t we wish
That we could feel something
More than
Hate and morbid panic
Morbid panic
Hate and morbid panic

This is my beautiful show
And everything is shot
In slow motion
This is my beautiful show
And everything is shot
In slow motion

And I’m the host with Vaseline
I hide behind bulletproof glass
And I can feel your tits
With my brand new camera
Equipped with a flash
Fast-food-nude
I hate you all
But somehow
You find me
Incredibly charming

Slow motion
Slow motion

This is my beautiful show
And everything is shot
In slow motion",0.0,0.0,0.05158102766798415
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,Slo/Mo/Tion,4:24,"You’ve got your
Hell’s teeth
Smiling at you
It keeps your brain safe
As it all eats at your face
And don’t worry
We’ll blur it out
And no one
Ever will know

Oh
This is my beautiful show
And everything is shot
In slow motion
This is my beautiful show
And everything is shot
In slow motion

Pump in the laughter
Of dead audience applause
And teenage rape candidates
I think we got ourselves
A real hit
Don’t we wish
That we could feel something
More than
Hate and morbid panic
Morbid panic
Hate and morbid panic

This is my beautiful show
And everything is shot
In slow motion
This is my beautiful show
And everything is shot
In slow motion

And I’m the host with Vaseline
I hide behind bulletproof glass
And I can feel your tits
With my brand new camera
Equipped with a flash
Fast-food-nude
I hate you all
But somehow
You find me
Incredibly charming

Slow motion
Slow motion

This is my beautiful show
And everything is shot
In slow motion",0.0,0.0,0.05158102766798415
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,The Gardner,4:39,"I'm not man enough to be human
But I'm trying to fit in
And I'm learning to fake it

Don’t ever meet their friends
It tells you too much
Or not enough
Or worse
Exactly the wrong thing
Every nuance
Every detail
Every movement
Every smell
Sound
Phrase
Reflection
The way she laughs
These are the things that you obsessively fetishize
Or make yourself grow to love
Although you are supposed to be done growing
She is still growing
Its like a garden with two flowers
One just blooming and casting a shadow
Just like yours
Then it becomes struggle
Of sunlight
Or rain
Or weeds

She and every she
Is doomed to be your idea of her
She and every she
Is doomed to be your idea of her

I'm not man enough to be human
But I'm trying to fit in
And I'm learning to fa fa fake it

But worse so
Back to the point
You are no longer the flower
And the sun
And most importantly the garden
Or the gardener

A muse
Your amusement
I am used
Its all ruined if you meet their friends

She and every she
Is doomed to be your idea of her
She and every she
Is doomed to be your idea of her

I'm not man enough to be human
But I'm trying to fit in
And I'm learning to fa fa fa fake it
Fa fa fa fa fake it
Fa fa fa fa fake it
Fa fa fa fa fake it
Fake it

You never wanted to share
Your concept of your creation
With any other gods or worshipers
Your book isn’t burned
It was never written
Your book isn’t burned
It was never written

I'm not man enough to be human
But I'm trying to fit in
And I'm learning to fa fa fa fake it
Fa fa fa fa fake it
Fa fa fa fa fake it
Fa fa fa fa fake it
Fake it",0.0,0.0,-0.09930555555555556
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,The Gardener,4:39,"I'm not man enough to be human
But I'm trying to fit in
And I'm learning to fake it

Don’t ever meet their friends
It tells you too much
Or not enough
Or worse
Exactly the wrong thing
Every nuance
Every detail
Every movement
Every smell
Sound
Phrase
Reflection
The way she laughs
These are the things that you obsessively fetishize
Or make yourself grow to love
Although you are supposed to be done growing
She is still growing
Its like a garden with two flowers
One just blooming and casting a shadow
Just like yours
Then it becomes struggle
Of sunlight
Or rain
Or weeds

She and every she
Is doomed to be your idea of her
She and every she
Is doomed to be your idea of her

I'm not man enough to be human
But I'm trying to fit in
And I'm learning to fa fa fake it

But worse so
Back to the point
You are no longer the flower
And the sun
And most importantly the garden
Or the gardener

A muse
Your amusement
I am used
Its all ruined if you meet their friends

She and every she
Is doomed to be your idea of her
She and every she
Is doomed to be your idea of her

I'm not man enough to be human
But I'm trying to fit in
And I'm learning to fa fa fa fake it
Fa fa fa fa fake it
Fa fa fa fa fake it
Fa fa fa fa fake it
Fake it

You never wanted to share
Your concept of your creation
With any other gods or worshipers
Your book isn’t burned
It was never written
Your book isn’t burned
It was never written

I'm not man enough to be human
But I'm trying to fit in
And I'm learning to fa fa fa fake it
Fa fa fa fa fake it
Fa fa fa fa fake it
Fa fa fa fa fake it
Fake it",0.0,0.0,-0.09930555555555556
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,The Flowers of Evil,5:20,"The day they covered us in the dirt
Like stars in the ground
That will grow into dead flowers
The day they covered us in the dirt
Like stars in the ground
That will grow into dead flowers
Your body's on me

Like sleepless spiders
Your touch is so empty
Your touch is so empty
Your bodies on me like

Sleepless spiders
Your touch is so empty
Your touch is so empty
Your touch is so empty
Your touch is so empty

I've been running
From the bloodless
For fear of exile
For all of my sorceries
That shun the light
That shun the light

I've been running
From the bloodless
For fear of exile
For all of my sorceries
That shun the light
That shun the light

The day they covered us in the dirt
Like scars in the ground
That will grow into dead flowers

The day they covered us in the dirt
Like scars in the ground
That will grow into dead flowers

I've been running
From the bloodless
For fear of exile
For all of my sorceries
That shun the light
That shun the light

I've been running
From the bloodless
For fear of exile
For all of my sorceries
That shun the light
That shun the light

I've been running
From the bloodless
For fear of exile
For all of my sorceries
That shun the light
That shun the light

I've been running
From the bloodless
For fear of exile
For all of my sorceries
That shun the light
That shun the light

Light
Light
Light
Light",0.0,-1.0,0.19230769230769235
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,Children of Cain,5:18,"Sacrifice won’t suffice
Resurrection needs your death
To happen twice
Fall on my heart 
And burn and forge
Your tortured black-smitten
Into the sharpest fucking sword

Don’t assume that I’m always with you
It’s just where my mortal body happens to be
Don’t assume that I’m always with you
It’s just where my mortal body happens to be

No sin eater to slay
Us children of Cain
Watching monkey suicide
Sunday aids and church wine wash it away

Christ consciousness
Manifest to the golden ratio
Five or five hundred million years ago
We were 15 foot high
And to die
Was a bardot bridge
We never thought we’d cross
To burn down behind and below

No sin eater to slay
Us children of Cain
Watching monkey suicide
Sunday aids and church wine wash it away

Don’t assume that I’m always with you
It’s just where my mortal body happens to be
Don’t assume that I’m always with you
It’s just where my mortal body happens to be
So take your little black book
I see the way that you look in to it
I’ll eat it and I’ll cut my tongue
And all the pages you spread
Sweet as honey you said
But I'm choking on your bitter stories

No sin eater to slay
Us children of Cain
Watching monkey suicide
Sunday aids and church wine wash it away
Sunday aids and church wine wash it away",0.0,0.0,-0.07305555555555557
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,Disengaged,3:25,"And I could look into the
Crowded morgue of mistakes
The sun stopped its smile
And frowned on me too
My re-built/re-mastered heart
Is smashed into its faces
And its face is confused
I cut my throat in two
I said sorry to you
For being a fool
But I didn't forgiveness
It was regret
Not an apology
It was regret
Regret
Regret

Dis
Dis
Dis
Disengaged
Dis
Dis
Dis
Disengaged

You're with me, against me
But the only thing forever is hate

I forget what I saw
Before and after that day
I'd trade all I was worth
To make myself in to
The handsomest gun
And put the diamond bullet
Into your
404 ERROR face

Dis
Dis
Dis
Disengaged
Dis
Dis
Dis
Disengaged

You're with me, against me
But the only thing forever is hate

And I'm an event
Everybody knows
You decide if you can live
Or you decide to let someone
Decide for you

Dis
Dis
Dis
Disengaged
Dis
Dis
Dis
Disengaged

You're with me, against me
But the only thing forever is hate",0.0,0.0,-0.2330578512396694
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,Lay Down Your Goddamn Arms,4:14,"I'm not of this world
You're not in this heart
This isn't in me
I'm not of this world
You're not in this heart
This isn't in me
To open this box
You can't shoot the lock
I hide everything
So you can't see

Wanna fight?
Wanna f*ck?
Wanna die?
Try your luck
Lay down your goddamn arms
Wanna fight?
Wanna f*ck?
Wanna die?
Try your luck
Lay down your goddamn arms

There isn't a key
You can use on me
There isn't a key
So lay down your arms
Arms
Arms

You're a book
Every page is written in words
I cannot read
So I burn
Gotta burn
Gotta burn
Gotta burn it
So I burn
Gotta burn
Gotta burn
Gotta burn it

Wanna fight?
Wanna f*ck?
Wanna die?
Try your luck
Lay down your goddamn arms

Wanna fight?
Wanna f*ck?
Wanna die?
Try your luck
Lay down your goddamn arms

There isn't a key
You can use on me
There isn't a key
So lay down your arms
There isn't a key
You can use on me
There isn't a key
So lay down your arms
Arms
Arms

Gotta burn
Gotta burn
Gotta burn
Gotta burn it

Gotta burn
Gotta burn
Gotta burn
Gotta burn it

Gotta burn
Gotta burn
Gotta burn
Gotta burn it

Gotta burn
Gotta burn
Gotta burn
Gotta burn it",0.0,-0.15555555555555559,-0.07777777777777779
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,Murderers Are Getting Prettier Every Day,4:19,"Do you always
Have to hire actors
To play the devils
That talk me
Out of my
Sui-sites?

You're just a ring tone
That happens when
You get sick enough
To call the one
With bullet holes
Bullet holes for eyes

Fall on your knees
I hear the horrid voices
Of someone else's angels
Fall on your knees
I hear the horrid voices
Of someone else's angels

I broken open the box
When I spoke the spell
And I became
An entrance wound
To your bedroom grave
And I was paid
With the shadow of consensual rape

Your ransom note
Is quoted by
Your death and
Birth certificates
And all of your love
And all of your love letters
Read just like my will

Fall on your knees
I hear the horrid voices
Of someone else's angels
Fall on your knees
I hear the horrid voices
Of someone else's angels

I don't have to see 
To know that murderers
Are getting prettier
Every day
I don't have to see 
To know that murderers
Are getting prettier
Every day
I don't have to see 
To know that murderers
Are getting prettier
Every day

Fall on your knees
I hear the horrid voices
Of someone else's angels
Fall on your knees
I hear the horrid voices
Of someone else's angels
Fall on your knees
I hear the horrid voices
Of someone else's angels",0.0,0.0,-0.019047619047619053
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,Born Villain,5:26,"I could give you a dozen
Fresh
Cut
Pink, or red, or white
I wonder if they knew what they
Would grow to become

I could give you a dozen
Fresh
Cut
Pink, or red, or white
I wonder if they knew what they
Would grow to become

Become become
Become become
Be be become
Become become
Become become
Be be become

You'll have to cut it down
And burn me into splinters
Or I'll unwrap the string
That was me
Around your finger
And I'll hang you in
Your bedroom burial ground

There is a taste for blood
And it's something deep inside
There is a taste for blood
And it's deep inside

Become become
Become become
Be be become
Become become
Become become
Be be become

I don't ever want god
To hear our screams
And mistake them for prayers
And you know I'm loaded
But not which chamber
Touch me and I'll go
Click click click click click
Click click click click click
Click click click click click

There is a taste for blood
And it's something deep inside
There is a taste for blood
And it's deep inside

Become become
Become become
Be be become
Become become
Become become
Be be become

And you know I'm loaded
But not which chamber
Touch me and I'll go
Click click click click click
Click click click click click
Click click click click click

I'm born villain
Don't pretend to be a victim
I'm born villain
Don't pretend to be a victim
I'm born villain
Don't pretend to be a victim
I'm born villain
Don't pretend to be a victim",0.0,0.0,-0.0032679738562091535
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,Breaking the Same Old Ground,4:28,"And then I found how to be what you want
I was out looking for something new
Digging too deep 
And now it’s too late
We just keep on
Breaking the same old ground
Breaking the same old ground

So you think that I asked for this
Let me show you
What I think of your lips
And you think that I asked for this
Come on
Use your fist

And then I found how to be what you want
When I was out looking for something new
Digging too deep 
And now it’s too late
We just keep on
Breaking the same old ground
Breaking the same old ground
We just keep on
Breaking the same old ground

So you think that I asked for this
Well, let me show you
What I think of your lips
And you think that I asked for this
Come on
Use your fist

When I found how to be what you want
I was out looking for something new
Digging too deep 
Now it’s too late
We just keep on
Breaking the same old ground
We just keep on
Breaking the same old ground

Shh
Shh
I am owned by death
And
I’m in love with oblivion
I am owned by death
And
I’m in love with oblivion",0.0,0.05,0.04836363636363636
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,You're So Vain [*],4:02,"You walked into the party
Like you were walking to a yacht
Your hat strategically dipped below one eye
Your scarf it was apricot
You had one eye in the mirror
As you watched yourself gavotte
And all the girls dreamed that they'd be your partner
They'd be your partner, and

You're so vain
You probably think this song is about you
You're so vain
I'll bet you think this song is about you
Don't you? Don't you?

You had me several years ago
When I was still quite naive
Well, you said that we made such a pretty pair
And that you would never leave
But you gave away the things you loved
And one of them was me
I had some dreams they were clouds in my coffee
Clouds in my coffee, and

You're so vain
You probably think this song is about you
You're so vain
I'll bet you think this song is about you
Don't you? Don't you?

I had some dreams they were clouds in my coffee
Clouds in my coffee, and

You're so vain
You probably think this song is about you
You're so vain
I'll bet you think this song is about you
Don't you? Don't you?

Well, I hear you went up to Saratoga
And your horse naturally won
Then you flew your Lear jet up to Nova Scotia
To see the total eclipse of the sun
Well, you're where you should be all the time
And when you're not, you're with
Some underworld spy or the wife of a close friend
Wife of a close friend, and

You're so vain
You probably think this song is about you
You're so vain
I'll bet you think this song is about you
Don't you? Don't you?",0.0,0.0,0.10714285714285712
Marilyn Manson, Stati Uniti,Industrial metal;Alternative metal;Shock rock,1989 – in attività,Born Villain,2012,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHlPq9-XYZShroLV676OFH4Y6hEWVQa1Ku7OBYqamH76hnS6Bw2fz3Hg,You're So Vain,4:02,"You walked into the party
Like you were walking to a yacht
Your hat strategically dipped below one eye
Your scarf it was apricot
You had one eye in the mirror
As you watched yourself gavotte
And all the girls dreamed that they'd be your partner
They'd be your partner, and

You're so vain
You probably think this song is about you
You're so vain
I'll bet you think this song is about you
Don't you? Don't you?

You had me several years ago
When I was still quite naive
Well, you said that we made such a pretty pair
And that you would never leave
But you gave away the things you loved
And one of them was me
I had some dreams they were clouds in my coffee
Clouds in my coffee, and

You're so vain
You probably think this song is about you
You're so vain
I'll bet you think this song is about you
Don't you? Don't you?

I had some dreams they were clouds in my coffee
Clouds in my coffee, and

You're so vain
You probably think this song is about you
You're so vain
I'll bet you think this song is about you
Don't you? Don't you?

Well, I hear you went up to Saratoga
And your horse naturally won
Then you flew your Lear jet up to Nova Scotia
To see the total eclipse of the sun
Well, you're where you should be all the time
And when you're not, you're with
Some underworld spy or the wife of a close friend
Wife of a close friend, and

You're so vain
You probably think this song is about you
You're so vain
I'll bet you think this song is about you
Don't you? Don't you?",0.0,0.0,0.10714285714285712
